t,vx,vxintra,vxinter,vy,vyintra,vyinter,cbocc
-4.846984698469846,2.2851151338414282e-5,2.9451286849521335e-14,2.2851151308962994e-5,6.608030696260554e-6,2.3037769925017022e-14,6.608030690140647e-6,3.518884645979659e-11
-4.845984598459847,2.3067139637430946e-5,3.9447468839699526e-15,2.30671396334862e-5,6.710115115205254e-6,-1.7278327443762767e-14,6.710115130237755e-6,3.6198606847772535e-11
-4.844984498449845,2.3283611084392727e-5,2.227630569682511e-14,2.328361106211642e-5,6.813107775191477e-6,-1.7278327443762767e-14,6.813107780598699e-6,3.723076758008044e-11
-4.843984398439844,2.3500544294113854e-5,3.5979335876723395e-15,2.350054429051592e-5,6.917010098801518e-6,1.1518884962508511e-14,6.91701007544776e-6,3.828567420411121e-11
-4.842984298429843,2.3717919042617234e-5,3.6828951021446085e-14,2.3717919005788278e-5,7.0218233243155085e-6,-1.7278327443762767e-14,7.021823345624859e-6,3.936367476253791e-11
-4.841984198419842,2.3935715913512795e-5,-2.8655701012509004e-14,2.3935715942168496e-5,7.127548805202432e-6,1.1518884962508511e-14,7.127548820800376e-6,4.0465119767068024e-11
-4.840984098409841,2.4153916925922523e-5,4.989690723712488e-15,2.4153916920932828e-5,7.234187629996918e-6,-5.759442481254256e-15,7.234187632283527e-6,4.159036217161817e-11
-4.83998399839984,2.4372504850314338e-5,-2.5120007256563176e-14,2.437250487543435e-5,7.341740795082516e-6,-2.3037769925017022e-14,7.341740816378436e-6,4.273975734486756e-11
-4.83898389838984,2.4591463835569588e-5,-2.6705439382189172e-14,2.459146386227503e-5,7.450209302602216e-6,-2.3037769925017022e-14,7.4502093182243015e-6,4.391366304219679e-11
-4.837983798379838,2.4810779075134505e-5,1.5353552324789364e-14,2.4810779059780952e-5,7.559593993434623e-6,5.759442481254256e-15,7.559593996055718e-6,4.5112439376853676e-11
-4.836983698369837,2.5030436785000498e-5,2.96809942341511e-14,2.5030436755319498e-5,7.669895604788372e-6,-5.759442481254256e-15,7.66989562580165e-6,4.6336448790386207e-11
-4.835983598359836,2.525042432642027e-5,3.949250842272857e-15,2.5250424322471013e-5,7.781114908428757e-6,1.7278327443762767e-14,7.781114905959563e-6,4.7586056022249296e-11
-4.834983498349835,2.547073019576122e-5,6.169756604655764e-15,2.547073018959147e-5,7.893252474540585e-6,5.759442481254256e-15,7.89325246270797e-6,4.8861628078509285e-11
-4.833983398339834,2.5691343801845047e-5,8.234272752017806e-16,2.5691343801021626e-5,8.006308884827542e-6,2.879721240627128e-14,8.006308855177967e-6,5.016353419964308e-11
-4.832983298329832,2.591225558758442e-5,1.545714584264181e-14,2.591225557212727e-5,8.120284582766703e-6,2.3037769925017022e-14,8.120284580808397e-6,5.1492145827333685e-11
-4.831983198319833,2.6133456853350555e-5,1.3871713716322571e-14,2.6133456839478843e-5,8.23518010974566e-6,3.4556654887525534e-14,8.235180080728924e-6,5.284783657021707e-11
-4.830983098309831,2.635493979844564e-5,-8.48197829581313e-15,2.6354939806927622e-5,8.350995776774308e-6,2.3037769925017022e-14,8.350995745118632e-6,5.423098216854503e-11
-4.82998299829983,2.6576697478213027e-5,-1.0211540614556036e-14,2.6576697488424572e-5,8.467731929419195e-6,1.1518884962508511e-14,8.467731918474833e-6,5.564196045770596e-11
-4.828982898289828,2.679872365290236e-5,4.593332555749575e-15,2.679872364830902e-5,8.585388942044082e-6,4.031609736877979e-14,8.58538890474594e-6,5.708115133056346e-11
-4.8279827982798285,2.70210127702871e-5,3.067639326744973e-14,2.7021012739610698e-5,8.7039669816728e-6,1.7278327443762767e-14,8.7039669722892e-6,5.854893669854068e-11
-4.826982698269827,2.7243559842150252e-5,1.3954438911667183e-15,2.724355984075481e-5,8.823466347796361e-6,0.0,8.823466358564693e-6,6.004570045143691e-11
-4.8259825982598255,2.746636056230997e-5,-2.8682725610954166e-14,2.7466360590992698e-5,8.943887259273577e-6,-1.7278327443762767e-14,8.943887274520654e-6,6.157182841584799e-11
-4.824982498249825,2.7689411141157576e-5,1.6718284926910175e-14,2.7689411124439294e-5,9.06522988312828e-6,-1.7278327443762767e-14,9.065229908632292e-6,6.312770831228419e-11
-4.823982398239824,2.7912708000724765e-5,-2.3789655553788454e-15,2.7912708003103725e-5,9.187494409422072e-6,-1.7278327443762767e-14,9.187494430542651e-6,6.471372971081208e-11
-4.822982298229823,2.8136248122459932e-5,-2.627755306621747e-14,2.8136248148737486e-5,9.310680982141017e-6,-1.1518884962508511e-14,9.310680994282126e-6,6.633028398522662e-11
-4.821982198219821,2.8360028769861777e-5,-3.40138913209882e-15,2.8360028773263167e-5,9.434789762549503e-6,3.4556654887525534e-14,9.43478974100845e-6,6.797776426570619e-11
-4.8209820982098215,2.8584047309041507e-5,1.0666468138628022e-15,2.858404730797486e-5,9.55982080248251e-6,1.1518884962508511e-14,9.55982080123952e-6,6.965656538990209e-11
-4.81998199819982,2.8808301346723487e-5,1.5407600927037608e-14,2.8808301331315883e-5,9.685774274723317e-6,-5.759442481254256e-15,9.685774296555154e-6,7.136708385246796e-11
-4.8189818981898185,2.9032788526987276e-5,3.187447537540831e-14,2.9032788495112806e-5,9.812650329017426e-6,2.3037769925017022e-14,9.812650340727875e-6,7.310971775293697e-11
-4.817981798179819,2.925750645416104e-5,5.138324704658656e-15,2.925750644902272e-5,9.940449045997031e-6,1.7278327443762767e-14,9.94044904026328e-6,7.488486674191814e-11
-4.816981698169817,2.9482452798242562e-5,3.507686805722244e-14,2.94824527631657e-5,1.0069170523572655e-5,0.0,1.006917049436726e-5,7.669293196560373e-11
-4.815981598159816,2.9707624841627314e-5,-7.779343800238003e-15,2.970762484940666e-5,1.0198814802060395e-5,-1.1518884962508511e-14,1.0198814794293345e-5,7.853431600848408e-11
-4.814981498149815,2.9933019914776103e-5,3.3396850477053075e-14,2.993301988137924e-5,1.032938201392743e-5,-1.1518884962508511e-14,1.0329382022092275e-5,8.040942283439206e-11
-4.8139813981398145,3.015863471047193e-5,-2.5726406334297805e-15,3.0158634713044565e-5,1.0460872205249297e-5,0.0,1.0460872248757022e-5,8.231865772565526e-11
-4.812981298129813,3.0384465818300544e-5,2.161871130380813e-14,3.038446579668183e-5,1.0593285514252618e-5,0.0,1.0593285531761409e-5,8.426242722046148e-11
-4.811981198119812,3.061050910121591e-5,2.6041842978492436e-16,3.06105091009555e-5,1.0726621894861853e-5,-2.3037769925017022e-14,1.0726621912022484e-5,8.624113904835858e-11
-4.810981098109812,3.08367600532625e-5,2.3776160090768886e-14,3.083676002948634e-5,1.0860881398911982e-5,-2.879721240627128e-14,1.0860881410308322e-5,8.825520206392302e-11
-4.80998099809981,3.1063213368725714e-5,2.794692751414106e-14,3.106321334077879e-5,1.0996064026403006e-5,-5.759442481254256e-15,1.099606402313513e-5,9.030502617850142e-11
-4.808980898089809,3.1289863094728484e-5,2.4460778475532286e-14,3.128986307026771e-5,1.1132169702462174e-5,-1.7278327443762767e-14,1.113216971819152e-5,9.239102229011955e-11
-4.807980798079808,3.1516702439908596e-5,-1.5485805127238515e-14,3.15167024553944e-5,1.1269198427089486e-5,-1.7278327443762767e-14,1.1269198429336027e-5,9.451360221153052e-11
-4.8069806980698075,3.174372387104741e-5,6.3544230487331145e-15,3.174372386469299e-5,1.1407150027501665e-5,-1.7278327443762767e-14,1.1407150051217241e-5,9.667317859635732e-11
-4.805980598059806,3.1970918711480745e-5,-2.041776017130811e-14,3.19709187318985e-5,1.1546024446104288e-5,0.0,1.1546024433576894e-5,9.887016486336085e-11
-4.8049804980498045,3.219827751971616e-5,2.3582485058831848e-14,3.2198277496133676e-5,1.168582134309025e-5,-2.879721240627128e-14,1.168582137530486e-5,1.0110497511885483e-10
-4.803980398039805,3.2425789537907515e-5,-1.149970455680733e-14,3.242578954940721e-5,1.1826540591751813e-5,-1.7278327443762767e-14,1.1826540618308128e-5,1.0337802407735324e-10
-4.802980298029803,3.2653443182738027e-5,-9.468369674978342e-15,3.26534431922064e-5,1.1968181811965778e-5,-2.3037769925017022e-14,1.1968181841277355e-5,1.0568972698040284e-10
-4.801980198019802,3.288122560440563e-5,5.949056809511813e-15,3.288122559845657e-5,1.2110744629368378e-5,-2.879721240627128e-14,1.2110744653436689e-5,1.0804049951360283e-10
-4.8009800980098,3.310912278994108e-5,-7.259727328725158e-16,3.310912279066706e-5,1.2254228565925892e-5,-1.1518884962508511e-14,1.2254228588355979e-5,1.1043075772197625e-10
-4.799979997999801,3.333711961488257e-5,-1.0765541450079873e-14,3.3337119625648115e-5,1.2398633103288494e-5,5.759442481254256e-15,1.2398633097905456e-5,1.1286091792363792e-10
-4.798979897989799,3.356519979243842e-5,8.90987830764828e-16,3.3565199791547436e-5,1.2543957561841971e-5,0.0,1.2543957546438784e-5,1.1533139662192247e-10
-4.797979797979798,3.379334584920186e-5,3.264917485818782e-14,3.379334581655269e-5,1.2690201198618244e-5,-1.1518884962508511e-14,1.2690201205277612e-5,1.178426104158733e-10
-4.796979697969797,3.402153909994135e-5,1.0489157788367175e-14,3.402153908945219e-5,1.2837363270649233e-5,2.3037769925017022e-14,1.283736324756116e-5,1.2039497590928906e-10
-4.795979597959796,3.424975990799898e-5,1.570486910390863e-14,3.4249759892294105e-5,1.2985442746994735e-5,2.3037769925017022e-14,1.2985442743525061e-5,1.2298890961831853e-10
-4.794979497949795,3.4477987446463195e-5,1.3504027564882763e-15,3.447798744511279e-5,1.313443866006841e-5,0.0,1.3134438656286067e-5,1.2562482787772533e-10
-4.793979397939793,3.470619998531691e-5,2.3069021081421748e-14,3.4706199962247894e-5,1.3284349840703436e-5,0.0,1.3284349838199903e-5,1.2830314674582043e-10
-4.792979297929793,3.493437475181767e-5,3.211769469609732e-14,3.493437471969998e-5,1.343517500454414e-5,-1.7278327443762767e-14,1.343517502781728e-5,1.3102428190819976e-10
-4.791979197919792,3.5162488114588855e-5,-1.8035108145166854e-14,3.516248813262396e-5,1.3586912855715963e-5,1.1518884962508511e-14,1.3586912847479515e-5,1.3378864858032503e-10
-4.790979097909791,3.539051584955407e-5,7.363334149663157e-15,3.539051584219073e-5,1.3739561787334454e-5,5.759442481254256e-15,1.3739561801581893e-5,1.3659666140899217e-10
-4.789978997899789,3.561843279249641e-5,-1.8255807534251132e-14,3.561843281075221e-5,1.389312026162847e-5,-5.759442481254256e-15,1.389312027552316e-5,1.3944873437280045e-10
-4.7889788978897885,3.584621343584416e-5,1.2083597912535544e-14,3.584621342376055e-5,1.4047586550765265e-5,0.0,1.4047586535339828e-5,1.4234528068161902e-10
-4.787978797879788,3.607383160574791e-5,8.529887844142265e-15,3.607383159721803e-5,1.4202958736850494e-5,5.759442481254256e-15,1.420295872801425e-5,1.4528671267522039e-10
-4.786978697869786,3.630126091539778e-5,2.6109267210427414e-14,3.630126088928851e-5,1.43592348731926e-5,0.0,1.4359234882444477e-5,1.4827344172098508e-10
-4.785978597859786,3.652847459566779e-5,-1.8791791752313018e-14,3.65284746144596e-5,1.4516412909430056e-5,0.0,1.4516412911040633e-5,1.513058781108127e-10
-4.784978497849785,3.675544599319659e-5,3.470753395698508e-14,3.675544595848906e-5,1.4674490610899183e-5,5.759442481254256e-15,1.4674490611920705e-5,1.5438443095724716e-10
-4.783978397839784,3.698214808397197e-5,-8.590076617475435e-15,3.6982148092562044e-5,1.4833465679582428e-5,2.3037769925017022e-14,1.4833465671637822e-5,1.5750950808881276e-10
-4.782978297829782,3.720855430640921e-5,2.138449927962319e-14,3.720855428502471e-5,1.4993335673476181e-5,5.759442481254256e-15,1.499333566837813e-5,1.606815159446654e-10
-4.781978197819782,3.743463799741054e-5,-1.1607802551058437e-14,3.743463800901834e-5,1.5154098069944634e-5,5.759442481254256e-15,1.5154098075565457e-5,1.6390085946851526e-10
-4.780978097809781,3.766037303369726e-5,-1.0779053962878867e-14,3.766037304447632e-5,1.531575030027644e-5,1.1518884962508511e-14,1.5315750265794704e-5,1.6716794200184703e-10
-4.779977997799779,3.788573360887047e-5,3.55497946827788e-14,3.7885733573320667e-5,1.54782895308259e-5,1.7278327443762767e-14,1.5478289515016913e-5,1.7048316517633306e-10
-4.77897789778978,3.8110694269541e-5,3.0754607300909327e-15,3.811069426646554e-5,1.5641712974022853e-5,-3.4556654887525534e-14,1.564171300688945e-5,1.7384692880558177e-10
-4.777977797779778,3.833523033704447e-5,-2.423721071369295e-14,3.833523036128168e-5,1.580601783077825e-5,5.759442481254256e-15,1.580601783719698e-5,1.7725963077616293e-10
-4.776977697769777,3.855931772040856e-5,-8.261279736929167e-15,3.855931772866983e-5,1.597120100251204e-5,-1.1518884962508511e-14,1.597120101824955e-5,1.807216669378072e-10
-4.775977597759776,3.8782932912184565e-5,-1.6891075013937326e-14,3.878293292907565e-5,1.6137259477035803e-5,-5.759442481254256e-15,1.6137259483187932e-5,1.842334309927518e-10
-4.774977497749775,3.900605323593555e-5,-2.0872671591837942e-14,3.900605325680822e-5,1.6304190057858962e-5,-3.4556654887525534e-14,1.630419009010828e-5,1.8779531438428618e-10
-4.773977397739774,3.922865677541048e-5,3.14752573809644e-15,3.9228656772262956e-5,1.6471989629123134e-5,0.0,1.647198962591564e-5,1.9140770618435868e-10
-4.772977297729772,3.945072232240129e-5,5.351659861149859e-16,3.945072232186612e-5,1.6640654775478933e-5,-1.7278327443762767e-14,1.664065480984296e-5,1.950709929801915e-10
-4.771977197719773,3.9672229533906004e-5,-1.1878046837172011e-14,3.967222954578405e-5,1.6810182277398003e-5,-1.1518884962508511e-14,1.681018229656967e-5,1.9878555875995014e-10
-4.770977097709771,3.9893158893497886e-5,1.9803571022840204e-14,3.989315887369432e-5,1.6980568661936537e-5,-2.879721240627128e-14,1.6980568678882678e-5,2.0255178479730508e-10
-4.76997699769977,4.011349153600962e-5,2.6974048067727966e-14,4.011349150903559e-5,1.7151810467669595e-5,-1.7278327443762767e-14,1.7151810489824186e-5,2.0637004953490568e-10
-4.768976897689769,4.033320938168195e-5,-2.07150293025861e-14,4.033320940239698e-5,1.73239041986156e-5,1.7278327443762767e-14,1.732390420431061e-5,2.10240728466608e-10
-4.7679767976797685,4.055229519812161e-5,-1.6512733404005928e-14,4.055229521463435e-5,1.749684624936355e-5,-5.759442481254256e-15,1.7496846240188536e-5,2.1416419401845811e-10
-4.766976697669767,4.077073226401317e-5,-6.509197268528029e-15,4.0770732270522374e-5,1.7670632945389143e-5,5.759442481254256e-15,1.76706329587135e-5,2.1814081542839321e-10
-4.7659765976597654,4.098850447724134e-5,-2.6782009637117084e-14,4.098850450402335e-5,1.7845260664003067e-5,-5.759442481254256e-15,1.784526066445243e-5,2.2217095862457455e-10
-4.764976497649766,4.120559637896441e-5,-1.7422555298340367e-14,4.120559639638697e-5,1.802072559245439e-5,-2.3037769925017022e-14,1.8020725604621645e-5,2.2625498610233542e-10
-4.763976397639764,4.142199294173446e-5,3.3568004250415446e-14,4.142199290816646e-5,1.8197023969827176e-5,-5.759442481254256e-15,1.8197023967873735e-5,2.3039325679964882e-10
-4.762976297629763,4.163767938653091e-5,-1.9800703507815218e-14,4.163767940633161e-5,1.8374151885459983e-5,1.1518884962508511e-14,1.8374151882565187e-5,2.3458612597102196e-10
-4.761976197619761,4.185264160788845e-5,2.0190920746677842e-14,4.1852641587697526e-5,1.8552105411413032e-5,1.1518884962508511e-14,1.8552105414543303e-5,2.3883394505991883e-10
-4.7609760976097615,4.206686538068137e-5,-1.9242199051135596e-14,4.206686539992357e-5,1.8730880573671016e-5,0.0,1.8730880564495854e-5,2.4313706156958357e-10
-4.75997599759976,4.228033694423738e-5,-1.690008344674554e-14,4.228033696113747e-5,1.8910473242713673e-5,5.759442481254256e-15,1.891047326494418e-5,2.474958189323128e-10
-4.7589758975897585,4.2493042521642716e-5,4.2301392989747593e-14,4.2493042479341335e-5,1.909087936965294e-5,-5.759442481254256e-15,1.9090879376928486e-5,2.5191055637702954e-10
-4.757975797579758,4.270496815788663e-5,-1.499035843856722e-14,4.270496817287698e-5,1.9272094675223053e-5,0.0,1.9272094686463532e-5,2.56381608795297e-10
-4.756975697569757,4.291610017006312e-5,-2.255719354984585e-14,4.291610019262032e-5,1.945411490895546e-5,0.0,1.9454114900828703e-5,2.6090930660573695e-10
-4.755975597559756,4.312642456155367e-5,1.4840087244027005e-14,4.3126424546713594e-5,1.963693564759834e-5,-5.759442481254256e-15,1.963693564476275e-5,2.654939756167545e-10
-4.754975497549754,4.333592706392076e-5,3.519847687587025e-14,4.333592702872227e-5,1.982055244486209e-5,0.0,1.9820552456633507e-5,2.70135936887597e-10
-4.7539753975397545,4.354459313203872e-5,-1.8003580348494187e-14,4.35445931500423e-5,2.0004960779584367e-5,-1.7278327443762767e-14,2.000496078466672e-5,2.748355065878495e-10
-4.752975297529753,4.3752408119036433e-5,4.2139246405368496e-14,4.375240807689719e-5,2.019015593478178e-5,-4.6075539850034045e-14,2.0190155983291965e-5,2.7959299585538733e-10
-4.7519751975197515,4.395935656770112e-5,-4.631000991213649e-15,4.395935657233211e-5,2.0376133291381458e-5,-3.4556654887525534e-14,2.0376133309663773e-5,2.844087106526404e-10
-4.750975097509752,4.416542292346401e-5,-2.0039419373743225e-14,4.4165422943503436e-5,2.0562887919300633e-5,5.759442481254256e-15,2.05628879204196e-5,2.8928295162143966e-10
-4.74997499749975,4.437059101357848e-5,1.916399289084644e-14,4.4370590994414496e-5,2.075041483086212e-5,-3.4556654887525534e-14,2.0750414868723268e-5,2.942160139364572e-10
-4.748974897489749,4.4574844017773576e-5,3.357250802437712e-14,4.457484398420107e-5,2.0938709061426502e-5,-4.6075539850034045e-14,2.0938709101635867e-5,2.992081871570155e-10
-4.747974797479748,4.477816458716923e-5,-3.707667028369508e-15,4.4778164590876895e-5,2.112776544477387e-5,-1.7278327443762767e-14,2.112776545784322e-5,3.0425975507755835e-10
-4.7469746974697475,4.4980534866241676e-5,-1.4305740245821362e-14,4.498053488054742e-5,2.1317578630382157e-5,-3.4556654887525534e-14,2.1317578665758058e-5,3.0937099557683515e-10
-4.745974597459746,4.518193626849841e-5,-1.3337365537426292e-14,4.518193628183577e-5,2.1508143319564287e-5,-2.879721240627128e-14,2.1508143342012733e-5,3.145421804656928e-10
-4.744974497449745,4.5382349586147404e-5,2.087553882094439e-14,4.538234956527188e-5,2.1699453994774354e-5,-1.7278327443762767e-14,2.1699453990341702e-5,3.197735753337067e-10
-4.743974397439745,4.558175486087274e-5,3.332928822196709e-14,4.558175482754345e-5,2.1891504965683194e-5,-2.879721240627128e-14,2.1891505000862526e-5,3.250654393946213e-10
-4.742974297429743,4.578013152489491e-5,4.443181707079976e-14,4.5780131480463085e-5,2.208429059379662e-5,-3.4556654887525534e-14,2.2084290649727716e-5,3.304180253306275e-10
-4.741974197419742,4.597745825648577e-5,1.240338589663257e-14,4.597745824408238e-5,2.2277805085115484e-5,-4.6075539850034045e-14,2.2277805099126195e-5,3.3583157913561945e-10
-4.740974097409741,4.617371314937058e-5,5.6472831150757795e-15,4.617371314372328e-5,2.2472042403744078e-5,2.3037769925017022e-14,2.24720423976062e-5,3.413063399574311e-10
-4.739973997399741,4.63688735389729e-5,2.8374812780162412e-14,4.6368873510598097e-5,2.266699647923002e-5,-1.1518884962508511e-14,2.2666996480685415e-5,3.468425399391791e-10
-4.738973897389739,4.656291603312457e-5,4.729640455675303e-14,4.656291598582816e-5,2.2862661154729298e-5,5.759442481254256e-15,2.286266117170024e-5,3.5244040405973627e-10
-4.737973797379738,4.6755816568351804e-5,4.069344010415722e-14,4.6755816527658355e-5,2.3059030192765704e-5,5.759442481254256e-15,2.3059030182837645e-5,3.5810014997337086e-10
-4.736973697369738,4.694755043359297e-5,1.1948474871122842e-14,4.694755042164449e-5,2.325609713124478e-5,2.3037769925017022e-14,2.3256097116295253e-5,3.638219878487222e-10
